country,product_id,date,zipcode,sales
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-08-02,37890000.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-20,16071210.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-07-05,91775.0,2.0
M,8779965c-df5b-414a-8ec6-b7731e74ba6f,2024-08-02,58532.0,1.0
M,46745a46-09b5-4aba-9419-690644cea845,2024-07-17,35027.0,4.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-06-06,21940400.0,1.0
B,16e161b8-a6e9-44eb-bb6e-deae61d53186,2024-06-29,22451044.0,9999
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-06-25,4184000.0,2.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-01,89227645.0,1.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-08,32900.0,9999
M,187b24cc-c009-4e2f-82e9-8719b17e1a08,2024-07-02,56900.0,1.0
M,d0f4226c-b223-4fb5-8e68-f2c0f88b08a0,2024-07-12,80060.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-07-15,79590.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-07-07,94470.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-21,70754020.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-07-10,81260240.0,9999
M,e255d266-cacb-4c7c-abbe-fef665980eb7,2024-07-17,42094.0,1.0
B,76809850-27dd-48ff-8abc-5c93b28fa231,2024-08-05,45008430.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-15,1650.0,1.0
B,a3909765-ac37-415f-bf3e-1d9ef4c949a4,2024-07-31,6787290.0,2.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-18,76861000.0,1.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-31,1416.0,1.0
B,6b065e8b-e238-4e4a-b169-974c8c44c321,2024-06-26,72930000.0,9999
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-08-05,2454.0,1.0
B,c91340f7-598f-4478-b873-66ae196a3d72,2024-07-03,36772006.0,1.0
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-07-18,14980001.0,12.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-07-02,12701350.0,1.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-06-13,14057130.0,1.0
M,09407f3d-8e3c-439e-850a-2c9df8080c7c,2024-07-12,93600.0,9999
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-02,89790000.0,1.0
M,2b8985f5-ef46-4f8b-bb43-fe872caf8b6b,2024-07-02,54150.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-18,14110000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-01,95076230.0,1.0
B,6304ef41-da76-4560-8b61-83bafdb25ce0,2024-06-16,35162235.0,9999
B,513b4622-7a84-4f91-b45b-4cc3b22ef773,2024-07-10,11703200.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-27,88330123.0,1.0
M,3480010a-f3c2-421c-8ff0-5772e534a03b,2024-06-21,57100.0,1.0
B,71dd5d13-2387-4759-9669-3a2661e0fe81,2024-06-29,80410201.0,9999
B,62a27a73-6134-43d2-8f23-39330303493a,2024-06-13,46640000.0,1.0
B,211b1fb7-e20f-4d48-acda-5c6c74a9aecd,2024-06-03,96075600.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-01,12062510.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-29,47855256.0,9999
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-06-10,11030381.0,1.0
B,7a6b60de-959c-4bb4-ba31-3b6f25f78d0d,2024-07-30,94410100.0,1.0
B,663fa4b2-fe6f-4f44-9511-0fd6c5ae6059,2024-06-28,65670000.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-07-02,18120000.0,1.0
M,3480010a-f3c2-421c-8ff0-5772e534a03b,2024-07-13,71320.0,1.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-07-10,89116700.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-04,8303.0,2.0
B,3c0923d0-cbc2-4b4f-9a26-79d5f7b7b2f3,2024-07-02,42707120.0,2.0
B,fa09fd5f-4953-4bab-a4ea-bdaa5cd9ce54,2024-07-04,24812176.0,5.0
M,d86b4480-902f-44aa-b574-725d04ee4e9c,2024-06-10,68465.0,1.0
B,d7d5b46b-81e3-43ef-b374-2cdd3dd4783e,2024-07-29,85988000.0,9999
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-06-12,88760.0,3.0
B,364e08e1-abef-468b-9ee2-9fc36c3adadc,2024-07-14,76829758.0,1.0
M,1cec7194-fe58-42b2-81b6-95f7004bb43a,2024-08-03,57730.0,9999
M,568f0d7a-8da9-4ef9-be4c-a9f0d4a2016e,2024-07-18,91693.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-06-28,7111000.0,9999
M,7e555914-eddf-410e-8224-c57f8ef85dcc,2024-07-28,76134.0,9999
M,865a0581-9b40-4a2e-836e-47f87bab5046,2024-07-01,35159.0,9999
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-07-05,4655901.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-12,59920000.0,2.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-07,55292220.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-04,58881.0,1.0
B,0548991e-185f-497f-9c37-d7e9c51edff0,2024-06-04,2617140.0,1.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-07,29740.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-16,49560000.0,1.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-07-15,38400338.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-07,82820280.0,9999
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-07-06,70675602.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-27,8451310.0,1.0
B,fbdb4665-3c74-424a-8af6-240731711a4c,2024-06-07,88160486.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-30,12515580.0,1.0
A,000e4e5d-63b0-4a73-a1d5-42f9289d0a77,2024-06-17,7400.0,1.0
M,a1e1038b-5b66-42b4-aa91-65b7567265e5,2024-07-03,42400.0,1.0
M,187b24cc-c009-4e2f-82e9-8719b17e1a08,2024-06-04,53690.0,9999
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-21,94458110.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-08-01,36595.0,1.0
B,fe315793-9956-441b-addc-68b76fa7df06,2024-06-18,95020425.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-05,72650225.0,1.0
B,17887e80-fa42-4286-9c8a-d6cff4da4a00,2024-06-08,13049117.0,1.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-08-03,60950.0,3.0
B,c4e85a86-c3e3-4912-a499-0f2258a62f8e,2024-08-01,22710520.0,1.0
B,d2ade748-d430-4b15-955e-c2a52c3a11ec,2024-06-16,20761260.0,1.0
M,0a68c33a-63ed-4f29-bc78-ace4855e2b83,2024-07-03,40400.0,2.0
A,75d4bc51-d038-4ede-8be1-ff321a264040,2024-06-28,5634.0,9999
B,f95b7b37-2f87-4e2c-bfc1-574bab806a5c,2024-08-02,38108000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-30,51260280.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-08-06,95853.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-30,88304200.0,1.0
M,e36c3475-bbdc-4770-886a-9449869ac0c4,2024-07-09,66649.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-26,13563604.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-18,71680372.0,9999
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-06-19,13324420.0,9999
M,cd05bd04-87bb-4ad3-a651-ca5faab45fa8,2024-08-04,9510.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-08-07,13164134.0,4.0
B,0548991e-185f-497f-9c37-d7e9c51edff0,2024-06-06,95785000.0,2.0
M,853ab2fb-d359-4813-a7fb-1ea39d2baca2,2024-07-23,36000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-04,58500000.0,1.0
B,908abd0a-9bfa-4850-9280-f7d4119e38d7,2024-07-14,85885000.0,1.0
M,ea95f79a-44a4-447a-a8ae-c8f2e01def51,2024-07-15,76680.0,1.0
M,135ac113-42b2-4254-909c-2397a07a9487,2024-06-24,56553.0,9999
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-07-12,9921100.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-07-09,14805045.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-27,9100.0,1.0
M,8f198b60-c9fe-47fd-936d-769e18f3810c,2024-07-22,4390.0,1.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-08,86690000.0,1.0
B,7b488e3f-284c-4851-b0b9-7cfd0594cb7d,2024-08-04,25025210.0,1.0
B,2bfe7445-86e4-4786-8371-e9ff9f215301,2024-07-30,88215000.0,1.0
M,761112c0-6936-49d0-9927-e37b2d1779dd,2024-06-28,52169.0,9999
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-08-03,11230.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-07-17,36408083.0,4.0
B,c3cda545-0c6f-40da-b12a-1ddf339295cb,2024-06-06,13193046.0,1.0
M,f9c7a0df-a41e-4c8a-b357-7c1aca558a41,2024-06-14,64260.0,2.0
M,60a46a42-7403-4b2a-94b5-a2155e3baa2f,2024-08-02,88790.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-16,77710000.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-29,1137020.0,1.0
M,878da11f-7002-4ea4-8b3b-40a60a24dec8,2024-06-25,57179.0,1.0
B,cad4e0ea-da47-4a7a-bf2c-30d1d6338f38,2024-06-16,15885019.0,1.0
B,a64e1095-a88f-4b54-af94-b62d57760b54,2024-06-24,14096350.0,1.0
M,96307bf2-8338-4010-943c-aea20e0fbae7,2024-06-30,24155.0,1.0
B,11c9d841-fac0-4175-af5d-6feef5bf3838,2024-06-03,18143600.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-04,75400498.0,9999
B,11c9d841-fac0-4175-af5d-6feef5bf3838,2024-06-21,86390000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-28,88870000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-05,56353700.0,1.0
C,7cf121ae-e4e2-481e-b064-2299320a8ca4,2024-08-05,,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-13,95032318.0,9999
M,40ac868b-2ba6-433c-93fb-d152410c2352,2024-06-01,56556.0,1.0
M,c69e2fbe-46d3-4c27-8aa7-cc7ddd2377fc,2024-06-07,7770.0,1.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-06-21,14027250.0,1.0
M,9071acb2-3b78-40e4-866b-5b14121b9213,2024-06-16,42854.0,1.0
B,d6c5d7a6-b697-405e-8cca-62e6fb64f19e,2024-06-20,13505090.0,1.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-06-15,95860000.0,1.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-06-27,81925000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-11,77365000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-18,18290000.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-17,20541035.0,1.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-11,50434.0,1.0
B,d32adec6-3cf6-42ff-98c7-2483b28b9f15,2024-07-12,20745270.0,9999
B,e7bd3d9b-3244-47a2-95c1-23cfca91cfd5,2024-07-31,37310000.0,1.0
B,c622952d-a1e5-43b6-929e-f13f1ac81ef0,2024-06-29,22790657.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-06,61883523.0,9999
B,e0d1d6b4-c9d8-4956-8ac0-db09b1dae681,2024-06-02,13060474.0,9999
M,ec451221-95c7-49d7-b84f-6c45517b7d2e,2024-07-20,25770.0,1.0
B,979f7e16-d4c7-429f-8eab-c1628d62240a,2024-07-03,44088342.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-21,5634001.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-05,79940000.0,1.0
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-07-07,44890000.0,9999
B,ed5f201a-c75c-4afb-b834-8bda422ac304,2024-07-13,13910076.0,9999
B,a64973fc-ad2b-4bb9-95fa-2d3892bc7f49,2024-07-03,13873167.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-21,45848000.0,1.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-07-25,30421300.0,1.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-08-06,26900000.0,1.0
B,c4e85a86-c3e3-4912-a499-0f2258a62f8e,2024-07-09,13080657.0,1.0
M,a9a7f4ee-aabc-4b9c-8535-ed8f21137ec8,2024-06-14,43700.0,1.0
M,aba3a80a-f882-4b12-ac90-b190102d2dce,2024-07-03,32659.0,1.0
B,da5d9523-a7b6-49a9-8017-dc24624b0d79,2024-06-29,7270070.0,1.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-06-03,11075440.0,1.0
M,72b01e61-96b7-4e02-a9b7-99712307f69d,2024-06-16,43990.0,1.0
M,3a8baf59-758e-4218-b533-b0f3acb3969b,2024-07-20,27440.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-16,15387070.0,2.0
C,a9eac6ef-943a-4a10-a563-4ad5262c83ba,2024-06-04,,9.0
M,7ef6b6f8-1603-4b1d-9bbe-c440c59fc7e1,2024-07-14,82918.0,1.0
B,2fd02e7a-7251-47f4-a1a8-610fb894fb06,2024-06-06,6861300.0,9999
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-03,14825031.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-16,85440000.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-17,13184310.0,2.0
M,0d6b6825-1760-4d32-9cef-a54b4b8fd421,2024-06-15,44330.0,9999
B,caa75f7a-6f16-4836-baed-6f6cdb755d9b,2024-07-16,32220140.0,1.0
B,d4a6f9c5-938e-4239-b9b7-69f8b60db089,2024-06-18,4763030.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-07-14,64190.0,1.0
B,48d5baed-7f13-46e2-999b-c2be7534c6e0,2024-06-09,89465065.0,1.0
B,b1660dad-f9c4-4cfe-9d63-5c97e820afbb,2024-07-04,28550000.0,1.0
M,f45b2ec3-d967-4bd0-a0cb-69e2e4b79a62,2024-06-06,55783.0,1.0
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-19,1417.0,3.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-07-07,52940.0,1.0
B,2e3f102b-0286-433b-b2bb-e67c04ad0c41,2024-07-05,85550000.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-04,31990290.0,1.0
B,82247c79-9fae-46b6-80fa-ff9cefb0c6cd,2024-07-12,26535000.0,1.0
M,c8fd6a1a-8261-406f-a526-647632d09d1e,2024-07-14,55883.0,1.0
B,6f8ea1e6-61f3-4aa3-b44d-1ba5584baa9e,2024-06-25,20771004.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-19,88330462.0,1.0
A,a51c7fa1-e434-4e18-a1fb-259b877d38c8,2024-06-21,1667.0,1.0
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-07-31,1424001.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-19,58304173.0,6.0
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-06-08,3817170.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-13,88799.0,9999
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-07-01,9751440.0,2.0
B,3ffa9e2d-689e-4612-95e9-1500300d6ac7,2024-06-02,45416000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-08-06,11045350.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-04,11704200.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-06,37980000.0,1.0
M,6ef373e5-38fe-46a5-8e6a-aa7c02d5e386,2024-06-06,52004.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-07-15,80290.0,1.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-06-03,95708616.0,1.0
M,5de72eab-3078-4d23-8469-027431b2b410,2024-07-17,68330.0,1.0
B,359740b7-aff4-404f-8249-a6ceb48a9a09,2024-07-09,55170000.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-16,8552280.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-07,93806526.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-28,12180000.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-06-23,37250000.0,1.0
B,b3b40437-8657-4fb8-a3dc-ed4ed9125b6e,2024-06-03,7174015.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-10,17310032.0,1.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-06-07,70370.0,1.0
B,1b4dec01-ac5c-48c2-a18e-7bdd868b33df,2024-07-11,76965880.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-08,2739000.0,3.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-21,97770.0,1.0
B,429439f8-9050-475f-b8a6-8e502391e165,2024-08-05,84265280.0,2.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-26,62510.0,1.0
M,c8fd6a1a-8261-406f-a526-647632d09d1e,2024-07-22,48328.0,1.0
M,b4cc153e-85c9-49c0-98d3-a55b2b3fcf7d,2024-07-07,73965.0,2.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-07-18,12321050.0,1.0
A,aadb8c0d-fae4-47c2-aab8-4676fff01ff9,2024-07-10,1754.0,1.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-07-31,8300.0,1.0
B,8e95ce77-3ffb-4a92-8acc-231d1400f529,2024-06-13,88372790.0,1.0
M,604322f2-4113-4cd8-9c71-750445f91e27,2024-06-07,26089.0,2.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-28,1714.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-04,37502700.0,2.0
B,94e7be20-22ce-40e5-a047-7e99e8109177,2024-07-31,23954000.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-07-16,4035001.0,2.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,35574348.0,9999
C,dc574af4-fd9f-4bd9-98fb-409a158126da,2024-06-18,,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-23,42850000.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-07-31,18500000.0,2.0
B,6dc2c321-cd0a-4ee3-83d8-921fcbf2f9cc,2024-06-27,51021320.0,1.0
B,0c511b76-393d-4970-85a0-db86ea2f16fe,2024-06-19,4811040.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-08-06,1653.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-29,31870590.0,9999
B,bf441c0d-5579-426c-a18d-a9bf8bc849a7,2024-07-04,13380414.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-08-01,42710400.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-08-05,76117.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-07,88137390.0,1.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-07-03,94814630.0,1.0
B,1c9641b7-ba05-4b66-92f6-c04d046ab618,2024-07-30,9361130.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-16,14967014.0,3.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-19,5642000.0,1.0
B,c8371be8-021e-4275-8f14-10e658ce3002,2024-07-18,14500000.0,12.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-06-02,72730.0,4.0
B,e5911466-1a7c-42e9-90ee-16231ba56749,2024-06-02,5443000.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-06-09,7420.0,1.0
M,62d89f3f-6c28-4395-a2e0-f76293a197e9,2024-06-18,55667.0,1.0
B,d4dda5fd-2375-465d-8d86-432443a59a09,2024-08-04,79940000.0,1.0
M,8c899941-8615-4dbc-b471-7648000660fa,2024-06-27,66065.0,1.0
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-06-20,18250000.0,9999
M,b4cc153e-85c9-49c0-98d3-a55b2b3fcf7d,2024-06-09,7224.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-07-11,56353.0,1.0
M,eb8a8222-9911-4799-b070-9e82cc261878,2024-06-12,54605.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-25,78535000.0,1.0
B,b7a56357-a4a2-4bdf-94be-cb82636bd7ec,2024-07-21,18552100.0,9999
M,2aa5e3b8-20e6-419c-86a3-1246c1273f57,2024-06-04,55749.0,1.0
B,429439f8-9050-475f-b8a6-8e502391e165,2024-07-07,5528240.0,1.0
M,82a2ed12-4c7e-4394-8b4c-1e036417d243,2024-06-11,28976.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-07-23,9220095.0,1.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-07-26,18190000.0,1.0
B,5fdd43c0-3c71-47ba-b72a-4b6604becbeb,2024-06-04,76908222.0,1.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-07-29,13482785.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-06-05,58931.0,1.0
M,47743f58-ca84-48ec-99ee-e64097113496,2024-06-16,44220.0,9999
B,bcf97dfd-be14-4190-b0bd-c96a38c6f94b,2024-07-23,37701445.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-06-16,13064772.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-12,45860000.0,9999
C,dc574af4-fd9f-4bd9-98fb-409a158126da,2024-06-17,,4.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-06-25,2280040.0,3.0
M,6ef373e5-38fe-46a5-8e6a-aa7c02d5e386,2024-07-11,66649.0,9999
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-06-11,13387768.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-07,18066080.0,9999
M,a5805c85-27f9-4663-a061-474c4064a0ac,2024-06-20,96344.0,1.0
M,7528214a-3af7-47cf-acba-5b2489c83f21,2024-06-16,51863.0,2.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-08-05,17700000.0,1.0
B,e0d1d6b4-c9d8-4956-8ac0-db09b1dae681,2024-06-06,70330090.0,1.0
B,a9b8dd1e-efd3-4bc0-b401-4bd13012193b,2024-06-18,29295000.0,9999
M,4abacb7f-5a86-46bc-ad64-cedd214ba9dd,2024-06-18,20296.0,1.0
B,0aa4d643-34b7-4973-85d0-b15efeff3e54,2024-07-09,35662742.0,9999
B,e0d1d6b4-c9d8-4956-8ac0-db09b1dae681,2024-07-22,29960000.0,1.0
B,5cac0a12-9675-4b47-89b2-c2baccc52219,2024-07-19,13339545.0,1.0
M,744f215c-8377-452d-a5b3-3f9675e4bd1e,2024-06-05,97210.0,3.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-05,17533486.0,1.0
B,52d6f6da-b643-4191-8f8f-7b2d2b4363c0,2024-07-08,11500260.0,1.0
B,5d07cc49-e0e5-4439-9877-deb84999b66a,2024-07-12,9843810.0,9999
B,449a2db0-8cc6-4f58-935f-1dbe6046a779,2024-06-04,27553000.0,1.0
B,bad6f927-1f35-4a41-976d-20dda187f6e2,2024-06-03,37925000.0,2.0
M,568f0d7a-8da9-4ef9-be4c-a9f0d4a2016e,2024-06-22,62574.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-08-06,13575140.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-07-19,14401816.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-30,74215060.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-03,33025120.0,1.0
B,ea746da5-3447-4ba8-952e-1786c037fd6f,2024-07-11,13467190.0,1.0
M,f9c7a0df-a41e-4c8a-b357-7c1aca558a41,2024-06-10,30200.0,1.0
B,b7a56357-a4a2-4bdf-94be-cb82636bd7ec,2024-06-07,42600000.0,9999
M,9925e7dd-0df9-4305-80b1-7af7e0ab0764,2024-07-11,69800.0,1.0
M,09407f3d-8e3c-439e-850a-2c9df8080c7c,2024-06-17,96564.0,2.0
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-06-26,40490154.0,1.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-06-19,13920196.0,1.0
M,568f0d7a-8da9-4ef9-be4c-a9f0d4a2016e,2024-07-15,43802.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-08,71918000.0,2.0
B,ce96aa5c-490e-43e4-9a3b-28e4aeaf7642,2024-06-11,89802250.0,1.0
B,543de64b-7c34-4283-8c8c-7592057af4f8,2024-06-08,35525432.0,1.0
B,7fb8b97a-839e-4313-a977-25fb759754c8,2024-06-26,38770000.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-24,41635480.0,4.0
B,063a0fae-8732-42e9-ae25-aefcdffce44e,2024-06-27,13610070.0,1.0
B,82247c79-9fae-46b6-80fa-ff9cefb0c6cd,2024-07-01,18070370.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,14806336.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,37902316.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-05,89278000.0,1.0
M,6fec571c-d287-4079-ab89-2a383847c245,2024-07-19,62742.0,4.0
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-19,8345.0,2.0
